Date_Time,t_in,t_out,delta_t,power_heating,power_cooling,power_electricity,total_power
2017/01/01  01:00:00,19.85,4.83,15.023237732007738,0.62,0.0,0.0,0.62
2017/01/01  02:00:00,19.85,6.13,13.718786049239169,0.57,0.0,0.0,0.57
2017/01/01  03:00:00,19.85,6.37,13.480099502944293,0.56,0.0,0.0,0.56
2017/01/01  04:00:00,19.84,6.12,13.72190285536086,0.57,0.0,0.0,0.57
2017/01/01  05:00:00,19.84,6.08,13.760602801217939,0.58,0.0,0.0,0.58
2017/01/01  06:00:00,19.84,6.03,13.810612678541457,0.58,0.0,0.0,0.58
2017/01/01  07:00:00,19.84,5.97,13.864789290968764,0.58,0.0,0.0,0.58
2017/01/01  08:00:00,19.84,5.91,13.927274709937329,0.58,0.0,0.0,0.58
2017/01/01  09:00:00,19.84,5.83,14.014379352198212,0.58,0.0,0.0,0.58
2017/01/01  10:00:00,19.85,5.65,14.197367363126833,0.84,0.0,0.25,1.0899999999999999
2017/01/01  11:00:00,19.86,5.63,14.22329417763812,0.83,0.0,0.25,1.08
2017/01/01  12:00:00,19.86,5.79,14.062452963773506,0.82,0.0,0.25,1.0699999999999998
2017/01/01  13:00:00,19.85,5.92,13.928383326338544,0.82,0.0,0.25,1.0699999999999998
2017/01/01  14:00:00,19.85,5.97,13.87972695332062,0.82,0.0,0.25,1.0699999999999998
2017/01/01  15:00:00,19.85,6.09,13.756607739367414,0.82,0.0,0.25,1.0699999999999998
2017/01/01  16:00:00,19.85,6.15,13.695512871175588,0.82,0.0,0.25,1.0699999999999998
2017/01/01  17:00:00,19.84,6.06,13.783493081082472,0.82,0.0,0.25,1.0699999999999998
2017/01/01  18:00:00,19.84,5.91,13.935735183421077,0.83,0.0,0.25,1.08
2017/01/01  19:00:00,19.85,5.7,14.151056935412294,0.79,0.0,0.35,1.1400000000000001
2017/01/01  20:00:00,19.85,5.48,14.374657316508198,0.8,0.0,0.35,1.15
2017/01/01  21:00:00,19.85,5.25,14.598598487785928,0.81,0.0,0.35,1.1600000000000001
2017/01/01  22:00:00,19.86,5.03,14.823197458635153,0.59,0.0,0.35,0.94
2017/01/01  23:00:00,19.86,4.5,15.354944223278693,0.58,0.0,0.1,0.6799999999999999
2017/01/01  23:59:59,19.85,3.96,15.893713636551604,0.65,0.0,0.0,0.65
2017/01/02  01:00:00,19.85,3.99,15.858468768718947,0.65,0.0,0.0,0.65
2017/01/02  02:00:00,19.84,2.9,16.94062290482879,0.69,0.0,0.0,0.69
2017/01/02  03:00:00,19.84,1.3,18.53562794217682,0.76,0.0,0.0,0.76
2017/01/02  04:00:00,19.84,0.39,19.44256992403796,0.79,0.0,0.0,0.79
2017/01/02  05:00:00,19.83,0.39,19.441143001493657,0.79,0.0,0.0,0.79
2017/01/02  06:00:00,19.83,0.38,19.456127535988912,0.8,0.0,0.0,0.8
2017/01/02  07:00:00,19.83,0.45,19.380906606238455,0.8,0.0,0.0,0.8
2017/01/02  08:00:00,19.83,0.29,19.541041261928275,0.92,0.0,0.0,0.92
2017/01/02  09:00:00,19.83,1.21,18.62179868014261,0.99,0.0,0.0,0.99
2017/01/02  10:00:00,19.83,2.99,16.84262194895979,0.84,0.0,0.25,1.0899999999999999
2017/01/02  11:00:00,19.84,3.94,15.902116138117552,0.68,0.0,0.25,0.93
2017/01/02  12:00:00,19.85,4.58,15.273235191512843,0.65,0.0,0.25,0.9
2017/01/02  13:00:00,19.86,4.78,15.077672583536259,0.64,0.0,0.25,0.89
2017/01/02  14:00:00,19.86,4.91,14.948836436550199,0.63,0.0,0.25,0.88
2017/01/02  15:00:00,19.86,5.2,14.660915817185279,0.62,0.0,0.25,0.87
2017/01/02  16:00:00,19.86,5.1,14.76321477913071,0.62,0.0,0.25,0.87
2017/01/02  17:00:00,19.85,4.43,15.422993825346936,0.66,0.0,0.25,0.91
2017/01/02  18:00:00,19.85,3.64,16.20376487229289,0.75,0.0,0.25,1.0
2017/01/02  19:00:00,19.85,3.38,16.4703210706785,0.78,0.0,0.35,1.13
2017/01/02  20:00:00,19.85,3.11,16.745723741615596,0.84,0.0,0.35,1.19
2017/01/02  21:00:00,19.85,2.88,16.976634920277938,0.91,0.0,0.35,1.26
2017/01/02  22:00:00,19.86,2.77,17.08243736518809,0.91,0.0,0.35,1.26
2017/01/02  23:00:00,19.86,2.45,17.409639355087823,0.83,0.0,0.1,0.9299999999999999
2017/01/02  23:59:59,19.85,1.94,17.91293573980927,0.78,0.0,0.0,0.78
2017/01/03  01:00:00,19.85,2.24,17.603186360538444,0.72,0.0,0.0,0.72
2017/01/03  02:00:00,19.84,2.27,17.567423105213297,0.72,0.0,0.0,0.72
2017/01/03  03:00:00,19.84,2.03,17.8040842596095,0.73,0.0,0.0,0.73
2017/01/03  04:00:00,19.84,1.78,18.052672430063474,0.74,0.0,0.0,0.74
2017/01/03  05:00:00,19.83,1.46,18.37205374571515,0.76,0.0,0.0,0.76
2017/01/03  06:00:00,19.83,1.25,18.58170240102181,0.77,0.0,0.0,0.77
2017/01/03  07:00:00,19.83,1.24,18.59368932258656,0.77,0.0,0.0,0.77
2017/01/03  08:00:00,19.83,1.24,18.586174322364005,0.88,0.0,0.0,0.88
2017/01/03  09:00:00,19.83,1.14,18.684366850703963,1.0,0.0,0.0,1.0
2017/01/03  10:00:00,19.83,1.49,18.34299959572266,0.91,0.0,0.25,1.1600000000000001
2017/01/03  11:00:00,19.83,2.09,17.74005973578853,0.77,0.0,0.25,1.02
2017/01/03  12:00:00,19.83,2.62,17.213076486037593,0.75,0.0,0.25,1.0
2017/01/03  13:00:00,19.83,3.04,16.786892459967618,0.73,0.0,0.25,0.98
2017/01/03  14:00:00,19.83,3.37,16.45713787057896,0.72,0.0,0.25,0.97
2017/01/03  15:00:00,19.83,3.49,16.33914848980933,0.71,0.0,0.25,0.96
2017/01/03  16:00:00,19.83,3.37,16.460720571171404,0.72,0.0,0.25,0.97
2017/01/03  17:00:00,19.82,2.98,16.845705591499414,0.74,0.0,0.25,0.99
2017/01/03  18:00:00,19.82,2.52,17.30207718865419,0.81,0.0,0.25,1.06
2017/01/03  19:00:00,19.83,2.19,17.64010114026784,0.84,0.0,0.35,1.19
2017/01/03  20:00:00,19.83,2.0,17.82778912356369,0.9,0.0,0.35,1.25
2017/01/03  21:00:00,19.84,1.98,17.85725395890056,0.96,0.0,0.35,1.31
2017/01/03  22:00:00,19.84,1.94,17.90116598691344,0.96,0.0,0.35,1.31
2017/01/03  23:00:00,19.84,1.81,18.023903829363597,0.87,0.0,0.1,0.97
2017/01/03  23:59:59,19.83,1.84,17.99548264597408,0.8,0.0,0.0,0.8
2017/01/04  01:00:00,19.83,1.89,17.935184864326768,0.75,0.0,0.0,0.75
2017/01/04  02:00:00,19.82,1.84,17.986826684582642,0.75,0.0,0.0,0.75
2017/01/04  03:00:00,19.82,1.78,18.038063410132423,0.75,0.0,0.0,0.75
2017/01/04  04:00:00,19.82,1.76,18.0600771607072,0.76,0.0,0.0,0.76
2017/01/04  05:00:00,19.82,1.75,18.066140692857683,0.76,0.0,0.0,0.76
2017/01/04  06:00:00,19.82,1.78,18.03074402513252,0.76,0.0,0.0,0.76
2017/01/04  07:00:00,19.81,1.83,17.979303403067103,0.76,0.0,0.0,0.76
2017/01/04  08:00:00,19.81,1.58,18.228706803740913,0.88,0.0,0.0,0.88
2017/01/04  09:00:00,19.81,1.41,18.406441093658362,1.0,0.0,0.0,1.0
2017/01/04  10:00:00,19.81,1.72,18.097687797439796,0.91,0.0,0.25,1.1600000000000001
2017/01/04  11:00:00,19.82,2.5,17.312862410289434,0.76,0.0,0.25,1.01
2017/01/04  12:00:00,19.82,3.28,16.535186636628204,0.73,0.0,0.25,0.98
2017/01/04  13:00:00,19.82,3.93,15.886488223008016,0.7,0.0,0.25,0.95
2017/01/04  14:00:00,19.82,4.47,15.346799401160382,0.68,0.0,0.25,0.93
2017/01/04  15:00:00,19.82,4.77,15.047894547909944,0.67,0.0,0.25,0.92
2017/01/04  16:00:00,19.82,4.79,15.031164471877533,0.67,0.0,0.25,0.92
2017/01/04  17:00:00,19.82,4.4,15.417473279113253,0.69,0.0,0.25,0.94
2017/01/04  18:00:00,19.81,3.93,15.887842748793048,0.76,0.0,0.25,1.01
2017/01/04  19:00:00,19.82,3.07,16.751039726419485,0.81,0.0,0.35,1.1600000000000001
2017/01/04  20:00:00,19.82,1.97,17.849173230896415,0.91,0.0,0.35,1.26
2017/01/04  21:00:00,19.82,0.59,19.23123877716144,1.02,0.0,0.35,1.37
2017/01/04  22:00:00,19.83,-0.52,20.345445793833996,1.06,0.0,0.35,1.4100000000000001
2017/01/04  23:00:00,19.83,-1.13,20.959217702564878,0.99,0.0,0.1,1.09
2017/01/04  23:59:59,19.82,-1.33,21.155418693313496,0.93,0.0,0.0,0.93
2017/01/05  01:00:00,19.82,-1.1,20.917791149537212,0.86,0.0,0.0,0.86
2017/01/05  02:00:00,19.81,-1.13,20.942467996954395,0.87,0.0,0.0,0.87
2017/01/05  03:00:00,19.81,-1.56,21.3667808427989,0.89,0.0,0.0,0.89
2017/01/05  04:00:00,19.81,-1.83,21.643208426570435,0.9,0.0,0.0,0.9
2017/01/05  05:00:00,19.81,-1.8,21.607667071830463,0.9,0.0,0.0,0.9
2017/01/05  06:00:00,19.8,-1.93,21.737781518899773,0.91,0.0,0.0,0.91
2017/01/05  07:00:00,19.8,-2.12,21.92807954309336,0.91,0.0,0.0,0.91
2017/01/05  08:00:00,19.8,-2.11,21.907010305218904,1.03,0.0,0.0,1.03
2017/01/05  09:00:00,19.81,-2.3,22.107444093329043,1.14,0.0,0.0,1.14
2017/01/05  10:00:00,19.81,-1.75,21.564162979552528,1.05,0.0,0.25,1.3
2017/01/05  11:00:00,19.82,-0.36,20.18341156453852,0.87,0.0,0.25,1.12
2017/01/05  12:00:00,19.83,0.99,18.841009141958,0.81,0.0,0.25,1.06
2017/01/05  13:00:00,19.83,2.19,17.643276964111983,0.76,0.0,0.25,1.01
2017/01/05  14:00:00,19.84,3.05,16.793197038871433,0.72,0.0,0.25,0.97
2017/01/05  15:00:00,19.85,3.58,16.26611357451602,0.7,0.0,0.25,0.95
2017/01/05  16:00:00,19.84,3.68,16.160090999330084,0.69,0.0,0.25,0.94
2017/01/05  17:00:00,19.83,3.65,16.1828493421856,0.71,0.0,0.25,0.96
2017/01/05  18:00:00,19.83,3.38,16.45138089603887,0.78,0.0,0.25,1.03
2017/01/05  19:00:00,19.83,3.0,16.833434235754385,0.81,0.0,0.35,1.1600000000000001
2017/01/05  20:00:00,19.83,2.69,17.137654155665995,0.87,0.0,0.35,1.22
2017/01/05  21:00:00,19.83,2.23,17.603380571666,0.95,0.0,0.35,1.2999999999999998
2017/01/05  22:00:00,19.83,1.8,18.0318016550792,0.96,0.0,0.35,1.31
2017/01/05  23:00:00,19.83,1.17,18.668098388365674,0.9,0.0,0.1,1.0
2017/01/05  23:59:59,19.83,0.45,19.380250593294733,0.85,0.0,0.0,0.85
2017/01/06  01:00:00,19.82,0.63,19.191340469177625,0.79,0.0,0.0,0.79
2017/01/06  02:00:00,19.82,1.39,18.43169158985271,0.77,0.0,0.0,0.77
2017/01/06  03:00:00,19.82,2.06,17.76294902675771,0.74,0.0,0.0,0.74
2017/01/06  04:00:00,19.82,2.0,17.821345137890034,0.75,0.0,0.0,0.75
2017/01/06  05:00:00,19.82,0.75,19.066996733922224,0.79,0.0,0.0,0.79
2017/01/06  06:00:00,19.81,-0.12,19.93684686951947,0.83,0.0,0.0,0.83
2017/01/06  07:00:00,19.81,0.04,19.772802178305522,0.82,0.0,0.0,0.82
2017/01/06  08:00:00,19.81,0.38,19.435189612997572,0.92,0.0,0.0,0.92
2017/01/06  09:00:00,19.81,0.46,19.348212333127847,1.03,0.0,0.0,1.03
2017/01/06  10:00:00,19.81,0.92,18.89828272772703,0.94,0.0,0.25,1.19
2017/01/06  11:00:00,19.82,2.03,17.782858862593343,0.78,0.0,0.25,1.03
2017/01/06  12:00:00,19.82,3.97,15.848919248588173,0.7,0.0,0.25,0.95
2017/01/06  13:00:00,19.82,5.33,14.494634745358553,0.64,0.0,0.25,0.89
2017/01/06  14:00:00,19.82,5.89,13.938352899316897,0.62,0.0,0.25,0.87
2017/01/06  15:00:00,19.82,5.96,13.865250264465761,0.62,0.0,0.25,0.87
2017/01/06  16:00:00,19.82,5.85,13.968701454517259,0.62,0.0,0.25,0.87
2017/01/06  17:00:00,19.82,5.61,14.2092232054456,0.63,0.0,0.25,0.88
2017/01/06  18:00:00,19.82,5.31,14.513698909426466,0.7,0.0,0.25,0.95
2017/01/06  19:00:00,19.82,4.87,14.954454438051123,0.73,0.0,0.35,1.08
2017/01/06  20:00:00,19.83,4.24,15.587206587413206,0.81,0.0,0.35,1.1600000000000001
2017/01/06  21:00:00,19.83,3.92,15.905937485229789,0.88,0.0,0.35,1.23
2017/01/06  22:00:00,19.83,3.76,16.07141619562743,0.88,0.0,0.35,1.23
2017/01/06  23:00:00,19.83,3.6,16.23505084192882,0.8,0.0,0.1,0.9
2017/01/06  23:59:59,19.83,3.44,16.389921485115508,0.74,0.0,0.0,0.74
2017/01/07  01:00:00,19.82,3.45,16.370261146346223,0.69,0.0,0.0,0.69
2017/01/07  02:00:00,19.82,3.27,16.553860142780046,0.69,0.0,0.0,0.69
2017/01/07  03:00:00,19.82,3.29,16.526237205506774,0.7,0.0,0.0,0.7
2017/01/07  04:00:00,19.82,3.45,16.3648379917367,0.69,0.0,0.0,0.69
2017/01/07  05:00:00,19.82,3.53,16.28574299650741,0.69,0.0,0.0,0.69
2017/01/07  06:00:00,19.81,3.58,16.238190635517004,0.69,0.0,0.0,0.69
2017/01/07  07:00:00,19.81,3.69,16.128255442766314,0.69,0.0,0.0,0.69
2017/01/07  08:00:00,19.81,3.56,16.24747324252069,0.69,0.0,0.0,0.69
2017/01/07  09:00:00,19.81,3.61,16.204394763670628,0.69,0.0,0.0,0.69
2017/01/07  10:00:00,19.81,3.84,15.969458824880064,0.93,0.0,0.25,1.1800000000000002
2017/01/07  11:00:00,19.81,3.94,15.877905440310876,0.93,0.0,0.25,1.1800000000000002
2017/01/07  12:00:00,19.82,3.97,15.846450526705052,0.93,0.0,0.25,1.1800000000000002
2017/01/07  13:00:00,19.82,4.01,15.80694538148158,0.93,0.0,0.25,1.1800000000000002
2017/01/07  14:00:00,19.82,4.22,15.592119287549396,0.92,0.0,0.25,1.17
2017/01/07  15:00:00,19.82,4.48,15.333107573482518,0.91,0.0,0.25,1.1600000000000001
2017/01/07  16:00:00,19.81,4.51,15.30601311438324,0.91,0.0,0.25,1.1600000000000001
2017/01/07  17:00:00,19.81,4.35,15.466929787003695,0.92,0.0,0.25,1.17
2017/01/07  18:00:00,19.81,4.16,15.647916477073393,0.92,0.0,0.25,1.17
2017/01/07  19:00:00,19.82,3.89,15.925698402751904,0.89,0.0,0.35,1.24
2017/01/07  20:00:00,19.82,3.58,16.2459661478401,0.9,0.0,0.35,1.25
2017/01/07  21:00:00,19.82,3.33,16.49962356907689,0.91,0.0,0.35,1.26
2017/01/07  22:00:00,19.83,3.1,16.729498307142556,0.69,0.0,0.35,1.04
2017/01/07  23:00:00,19.83,2.97,16.86384945085756,0.66,0.0,0.1,0.76
2017/01/07  23:59:59,19.82,2.78,17.048063058555496,0.71,0.0,0.0,0.71
2017/01/08  01:00:00,19.82,2.56,17.257017400109557,0.73,0.0,0.0,0.73
2017/01/08  02:00:00,19.82,2.41,17.404964585787315,0.73,0.0,0.0,0.73
2017/01/08  03:00:00,19.82,2.31,17.50142027408233,0.73,0.0,0.0,0.73
2017/01/08  04:00:00,19.81,2.24,17.5699089555276,0.74,0.0,0.0,0.74
2017/01/08  05:00:00,19.81,2.18,17.629715781519185,0.74,0.0,0.0,0.74
2017/01/08  06:00:00,19.81,2.17,17.643378367196068,0.74,0.0,0.0,0.74
2017/01/08  07:00:00,19.81,2.16,17.649024898023917,0.74,0.0,0.0,0.74
2017/01/08  08:00:00,19.81,2.11,17.698789120528623,0.75,0.0,0.0,0.75
2017/01/08  09:00:00,19.81,2.05,17.757060787281237,0.75,0.0,0.0,0.75
2017/01/08  10:00:00,19.81,2.1,17.706536852711242,1.0,0.0,0.25,1.25
2017/01/08  11:00:00,19.81,2.37,17.443239060981668,0.99,0.0,0.25,1.24
2017/01/08  12:00:00,19.81,2.98,16.828734458363318,0.96,0.0,0.25,1.21
2017/01/08  13:00:00,19.81,3.5,16.31442375605802,0.95,0.0,0.25,1.2
2017/01/08  14:00:00,19.82,3.9,15.917003162883137,0.92,0.0,0.25,1.17
2017/01/08  15:00:00,19.83,4.11,15.71260972933903,0.91,0.0,0.25,1.1600000000000001
2017/01/08  16:00:00,19.83,4.03,15.800633173248235,0.91,0.0,0.25,1.1600000000000001
2017/01/08  17:00:00,19.82,3.85,15.966013019842405,0.92,0.0,0.25,1.17
2017/01/08  18:00:00,19.82,3.52,16.298177556055844,0.94,0.0,0.25,1.19
2017/01/08  19:00:00,19.82,3.17,16.645694673698056,0.91,0.0,0.35,1.26
2017/01/08  20:00:00,19.82,2.75,17.071219536947165,0.92,0.0,0.35,1.27
2017/01/08  21:00:00,19.83,2.62,17.2046335142192,0.93,0.0,0.35,1.28
2017/01/08  22:00:00,19.83,2.53,17.296232916061822,0.7,0.0,0.35,1.0499999999999998
2017/01/08  23:00:00,19.83,1.95,17.88342886015417,0.69,0.0,0.1,0.7899999999999999
2017/01/08  23:59:59,19.82,1.55,18.269676156572665,0.75,0.0,0.0,0.75
2017/01/09  01:00:00,19.82,1.69,18.12944650236046,0.75,0.0,0.0,0.75
2017/01/09  02:00:00,19.82,1.66,18.16199249081307,0.75,0.0,0.0,0.75
2017/01/09  03:00:00,19.81,2.01,17.8089113329646,0.74,0.0,0.0,0.74
2017/01/09  04:00:00,19.81,2.16,17.650454209447854,0.74,0.0,0.0,0.74
2017/01/09  05:00:00,19.81,1.74,18.068698803826663,0.75,0.0,0.0,0.75
2017/01/09  06:00:00,19.81,1.5,18.305234043044692,0.76,0.0,0.0,0.76
2017/01/09  07:00:00,19.81,1.57,18.238761310088567,0.76,0.0,0.0,0.76
2017/01/09  08:00:00,19.81,1.52,18.28851955821928,0.87,0.0,0.0,0.87
2017/01/09  09:00:00,19.81,1.21,18.59828575889391,0.99,0.0,0.0,0.99
2017/01/09  10:00:00,19.82,0.91,18.90553180030087,0.92,0.0,0.25,1.17
2017/01/09  11:00:00,19.83,1.05,18.7723875012118,0.8,0.0,0.25,1.05
2017/01/09  12:00:00,19.83,1.43,18.39652717351729,0.78,0.0,0.25,1.03
2017/01/09  13:00:00,19.83,2.13,17.702260925171863,0.75,0.0,0.25,1.0
2017/01/09  14:00:00,19.83,2.68,17.147094825095643,0.73,0.0,0.25,0.98
2017/01/09  15:00:00,19.83,2.38,17.447765758757697,0.75,0.0,0.25,1.0
2017/01/09  16:00:00,19.83,2.3,17.529668220570535,0.75,0.0,0.25,1.0
2017/01/09  17:00:00,19.82,2.3,17.524691347232448,0.76,0.0,0.25,1.01
2017/01/09  18:00:00,19.82,2.48,17.336984811271037,0.81,0.0,0.25,1.06
2017/01/09  19:00:00,19.82,2.38,17.444319897284796,0.82,0.0,0.35,1.17
2017/01/09  20:00:00,19.83,2.18,17.64555227153483,0.89,0.0,0.35,1.24
2017/01/09  21:00:00,19.83,1.94,17.88994374492347,0.95,0.0,0.35,1.2999999999999998
2017/01/09  22:00:00,19.83,1.08,18.751368245226978,0.98,0.0,0.35,1.33
2017/01/09  23:00:00,19.83,0.55,19.279878855255358,0.91,0.0,0.1,1.01
2017/01/09  23:59:59,19.83,0.57,19.255056764467206,0.84,0.0,0.0,0.84
2017/01/10  01:00:00,19.82,0.32,19.499602441553176,0.8,0.0,0.0,0.8
2017/01/10  02:00:00,19.82,-0.21,20.028458106575737,0.82,0.0,0.0,0.82
2017/01/10  03:00:00,19.82,-0.74,20.55356088073811,0.84,0.0,0.0,0.84
2017/01/10  04:00:00,19.81,0.24,19.571709797650303,0.81,0.0,0.0,0.81
2017/01/10  05:00:00,19.81,0.32,19.495745831922015,0.81,0.0,0.0,0.81
2017/01/10  06:00:00,19.81,0.35,19.45715936031349,0.81,0.0,0.0,0.81
2017/01/10  07:00:00,19.81,0.81,19.001124397644585,0.79,0.0,0.0,0.79
2017/01/10  08:00:00,19.81,0.59,19.22083003423131,0.91,0.0,0.0,0.91
2017/01/10  09:00:00,19.81,0.36,19.45147860789432,1.03,0.0,0.0,1.03
2017/01/10  10:00:00,19.82,0.77,19.048016253477755,0.94,0.0,0.25,1.19
2017/01/10  11:00:00,19.83,1.2,18.62891541371883,0.8,0.0,0.25,1.05
2017/01/10  12:00:00,19.84,1.64,18.197481913294624,0.77,0.0,0.25,1.02
2017/01/10  13:00:00,19.84,2.38,17.460925708481025,0.74,0.0,0.25,0.99
2017/01/10  14:00:00,19.85,2.59,17.264884489550298,0.73,0.0,0.25,0.98
2017/01/10  15:00:00,19.85,3.02,16.837062706301882,0.71,0.0,0.25,0.96
2017/01/10  16:00:00,19.85,2.98,16.872954973910282,0.71,0.0,0.25,0.96
2017/01/10  17:00:00,19.84,2.58,17.257397800366945,0.74,0.0,0.25,0.99
2017/01/10  18:00:00,19.83,2.06,17.774896371438484,0.82,0.0,0.25,1.0699999999999998
2017/01/10  19:00:00,19.84,1.75,18.088260643174202,0.85,0.0,0.35,1.2
2017/01/10  20:00:00,19.84,1.59,18.245245225284,0.91,0.0,0.35,1.26
2017/01/10  21:00:00,19.84,1.41,18.42834963420212,0.97,0.0,0.35,1.3199999999999998
2017/01/10  22:00:00,19.84,1.19,18.64592425112059,0.98,0.0,0.35,1.33
2017/01/10  23:00:00,19.84,1.17,18.66982730877841,0.89,0.0,0.1,0.99
2017/01/10  23:59:59,19.83,1.38,18.459340111507817,0.81,0.0,0.0,0.81
2017/01/11  01:00:00,19.83,1.37,18.462985658517415,0.76,0.0,0.0,0.76
2017/01/11  02:00:00,19.83,1.26,18.570732209294796,0.76,0.0,0.0,0.76
2017/01/11  03:00:00,19.82,1.15,18.676710311956246,0.77,0.0,0.0,0.77
2017/01/11  04:00:00,19.82,1.03,18.7910724352298,0.78,0.0,0.0,0.78
2017/01/11  05:00:00,19.82,0.84,18.975159551395063,0.79,0.0,0.0,0.79
2017/01/11  06:00:00,19.82,0.77,19.049582873728234,0.79,0.0,0.0,0.79
2017/01/11  07:00:00,19.82,0.64,19.170456207869805,0.8,0.0,0.0,0.8
2017/01/11  08:00:00,19.81,0.52,19.297190215221118,0.91,0.0,0.0,0.91
2017/01/11  09:00:00,19.82,0.48,19.33600232211359,1.03,0.0,0.0,1.03
2017/01/11  10:00:00,19.82,0.63,19.18561383196515,0.94,0.0,0.25,1.19
2017/01/11  11:00:00,19.83,0.84,18.987555635903405,0.82,0.0,0.25,1.0699999999999998
2017/01/11  12:00:00,19.83,1.06,18.779391306315926,0.8,0.0,0.25,1.05
2017/01/11  13:00:00,19.84,1.7,18.142254400359313,0.77,0.0,0.25,1.02
2017/01/11  14:00:00,19.85,2.23,17.623011234621067,0.74,0.0,0.25,0.99
2017/01/11  15:00:00,19.86,2.32,17.530953417275025,0.74,0.0,0.25,0.99
2017/01/11  16:00:00,19.85,2.67,17.17867283218874,0.73,0.0,0.25,0.98
2017/01/11  17:00:00,19.84,2.66,17.18252060435671,0.74,0.0,0.25,0.99
2017/01/11  18:00:00,19.84,2.42,17.410737855190124,0.81,0.0,0.25,1.06
2017/01/11  19:00:00,19.84,2.19,17.646310102838708,0.83,0.0,0.35,1.18
2017/01/11  20:00:00,19.84,2.03,17.809251057294933,0.89,0.0,0.35,1.24
2017/01/11  21:00:00,19.84,1.6,18.237585168545717,0.96,0.0,0.35,1.31
2017/01/11  22:00:00,19.84,0.96,18.882884280869884,0.99,0.0,0.35,1.3399999999999999
2017/01/11  23:00:00,19.84,0.48,19.355693550939492,0.91,0.0,0.1,1.01
2017/01/11  23:59:59,19.83,0.3,19.533921886318332,0.85,0.0,0.0,0.85
2017/01/12  01:00:00,19.83,0.23,19.59567462551649,0.8,0.0,0.0,0.8
2017/01/12  02:00:00,19.83,0.21,19.615511134743446,0.8,0.0,0.0,0.8
2017/01/12  03:00:00,19.82,0.25,19.57486771919929,0.8,0.0,0.0,0.8
2017/01/12  04:00:00,19.82,0.31,19.510246500633325,0.8,0.0,0.0,0.8
2017/01/12  05:00:00,19.82,0.34,19.4851285905406,0.8,0.0,0.0,0.8
2017/01/12  06:00:00,19.82,0.33,19.49142860783197,0.8,0.0,0.0,0.8
2017/01/12  07:00:00,19.82,0.29,19.52702024550458,0.81,0.0,0.0,0.81
2017/01/12  08:00:00,19.81,0.32,19.495413106966044,0.92,0.0,0.0,0.92
2017/01/12  09:00:00,19.81,0.45,19.35951141598439,1.03,0.0,0.0,1.03
2017/01/12  10:00:00,19.82,0.64,19.173943300699992,0.95,0.0,0.25,1.2
2017/01/12  11:00:00,19.82,1.13,18.688796443355635,0.81,0.0,0.25,1.06
2017/01/12  12:00:00,19.82,1.91,17.905140666635205,0.78,0.0,0.25,1.03
2017/01/12  13:00:00,19.82,2.78,17.032673256845406,0.75,0.0,0.25,1.0
2017/01/12  14:00:00,19.82,3.16,16.661151047978688,0.73,0.0,0.25,0.98
2017/01/12  15:00:00,19.82,3.8,16.017507815440197,0.7,0.0,0.25,0.95
2017/01/12  16:00:00,19.82,4.44,15.374283947611271,0.68,0.0,0.25,0.93
2017/01/12  17:00:00,19.82,4.49,15.324217600836349,0.68,0.0,0.25,0.93
2017/01/12  18:00:00,19.81,4.11,15.6995464471661,0.75,0.0,0.25,1.0
2017/01/12  19:00:00,19.82,3.86,15.954069107840517,0.77,0.0,0.35,1.12
2017/01/12  20:00:00,19.82,3.58,16.245928566711157,0.84,0.0,0.35,1.19
2017/01/12  21:00:00,19.83,3.37,16.451353774112356,0.9,0.0,0.35,1.25
2017/01/12  22:00:00,19.83,3.57,16.258362822744047,0.89,0.0,0.35,1.24
2017/01/12  23:00:00,19.83,3.77,16.05545727282849,0.8,0.0,0.1,0.9
2017/01/12  23:59:59,19.82,3.65,16.175421529765934,0.73,0.0,0.0,0.73
2017/01/13  01:00:00,19.82,3.2,16.622734008824242,0.69,0.0,0.0,0.69
2017/01/13  02:00:00,19.82,2.26,17.559755150648034,0.73,0.0,0.0,0.73
2017/01/13  03:00:00,19.81,1.89,17.923296586559033,0.75,0.0,0.0,0.75
2017/01/13  04:00:00,19.81,1.98,17.8315255539684,0.75,0.0,0.0,0.75
2017/01/13  05:00:00,19.81,2.05,17.761221631566496,0.75,0.0,0.0,0.75
2017/01/13  06:00:00,19.81,2.02,17.78462264416497,0.75,0.0,0.0,0.75
2017/01/13  07:00:00,19.8,2.0,17.804799099271897,0.75,0.0,0.0,0.75
2017/01/13  08:00:00,19.8,1.97,17.827787590735113,0.86,0.0,0.0,0.86
2017/01/13  09:00:00,19.8,1.97,17.831492861319553,0.98,0.0,0.0,0.98
2017/01/13  10:00:00,19.8,2.13,17.672660596776147,0.89,0.0,0.25,1.1400000000000001
2017/01/13  11:00:00,19.81,2.47,17.333619830084565,0.76,0.0,0.25,1.01
2017/01/13  12:00:00,19.81,2.96,16.847296992446484,0.74,0.0,0.25,0.99
2017/01/13  13:00:00,19.81,3.43,16.38130130922313,0.72,0.0,0.25,0.97
2017/01/13  14:00:00,19.81,3.95,15.863463005572372,0.7,0.0,0.25,0.95
2017/01/13  15:00:00,19.81,4.46,15.352847479923014,0.68,0.0,0.25,0.93
2017/01/13  16:00:00,19.81,4.64,15.16763429669195,0.67,0.0,0.25,0.92
2017/01/13  17:00:00,19.81,4.57,15.239716165276716,0.68,0.0,0.25,0.93
2017/01/13  18:00:00,19.81,4.43,15.376995234068943,0.74,0.0,0.25,0.99
